id,name,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,weight_class,age,win_ratio,experience
6448e57a9533b7e4,Abner Lloveras,Skullman,20,9,1,180.34,70.31,,Unknown,1982-09-04,6.27,49,6.87,43,2.0,20,0,0.0,Welterweight,43.0,0.6896551724137931,30
e091482fa6648261,Assuerio Silva,Unknown,16,8,0,177.8,109.32,,Orthodox,1974-06-18,1.42,46,4.2,54,2.66,34,25,1.8,Heavyweight,51.0,0.6666666666666666,24
8f382b3baa954d2a,Jessica Aguilar,Jag,20,8,0,160.02,52.16,160.02,Orthodox,1982-05-08,4.93,50,7.19,53,0.94,25,50,0.2,Flyweight,43.0,0.7142857142857143,28
303a05a7aa3ff761,Richard Walsh,Filthy Rich,9,5,0,182.88,77.11,185.42,Orthodox,1988-12-01,3.84,46,2.72,58,1.55,40,66,0.2,Middleweight,37.0,0.6428571428571429,14
fea8acf9bfcf09ec,Simeon Thoresen,The Grin,17,6,1,185.42,77.11,200.66,Orthodox,1984-03-14,3.85,43,3.85,64,1.12,40,50,1.7,Middleweight,41.0,0.7391304347826086,24
01daf32100ed7517,Koji Oishi,Unknown,25,10,10,172.72,77.11,,Orthodox,1977-05-31,1.43,9,17.86,43,0.0,0,0,0.0,Middleweight,48.0,0.7142857142857143,45
1ebe20ebbfa15e29,Zhang Weili,Magnum,26,3,0,162.56,52.16,160.02,Switch,1989-08-13,5.15,53,2.77,54,2.24,45,74,0.5,Flyweight,36.0,0.896551724137931,29
8a59d346dc976a10,Thiago Tavares,Unknown,21,7,1,170.18,65.77,177.8,Orthodox,1984-11-08,2.0,40,2.31,62,3.83,42,62,1.5,Featherweight,41.0,0.75,29
e1248941344b3288,Alexander Volkanovski,The Great,27,4,0,167.64,65.77,180.34,Orthodox,1988-09-29,6.18,56,3.36,58,1.67,34,70,0.2,Featherweight,37.0,0.8709677419354839,31
1e7483dbff40b84b,Vik Grujic,The Spartan,6,6,0,180.34,77.11,185.42,Orthodox,1977-02-06,2.24,48,3.39,41,1.18,33,26,0.4,Middleweight,48.0,0.5,12
9e92e1ca498d7244,Fernie Garcia,Unknown,10,5,0,170.18,61.23,170.18,Orthodox,1992-04-12,2.04,34,3.79,48,0.28,50,50,0.6,Featherweight,33.0,0.6666666666666666,15
1d4bbaabd8b60173,Stanislav Nedkov,Stucky,12,2,0,180.34,92.99,180.34,Orthodox,1981-12-09,3.33,43,5.39,43,2.77,41,0,0.0,Light Heavyweight,44.0,0.8571428571428571,14
c3218c810959d279,Khadis Ibragimov,Unknown,8,4,0,190.5,92.99,198.12,Orthodox,1995-05-21,3.55,49,4.26,47,0.97,30,80,0.3,Light Heavyweight,30.0,0.6666666666666666,12
4908c5ee68a50ee5,Brad Imes,Hillbilly Heartthrob,13,7,0,200.66,120.2,,Orthodox,1977-03-13,2.73,31,4.24,49,1.72,71,0,1.0,Heavyweight,48.0,0.65,20
1a7745388839e52b,John Maguire,The One,24,9,0,175.26,70.31,175.26,Southpaw,1983-05-19,1.41,41,2.44,65,2.8,46,77,1.1,Welterweight,42.0,0.7272727272727273,33
b4c6c904a9ffc5e8,Ashley Yoder,SpiderMonkey,8,9,0,170.18,52.16,175.26,Southpaw,1987-10-20,3.42,39,4.13,47,1.09,27,66,0.6,Flyweight,38.0,0.47058823529411764,17
b034747dc1d15491,Kazuhiro Nakamura,Kaz,21,13,0,180.34,92.99,177.8,Orthodox,1979-07-16,1.56,37,1.83,59,1.73,36,42,0.6,Light Heavyweight,46.0,0.6176470588235294,34
78d48d3874dacafd,Azunna Anyanwu,Zulu,14,5,0,185.42,113.85,,Orthodox,1981-08-05,2.47,42,2.47,69,0.65,100,0,0.0,Heavyweight,44.0,0.7368421052631579,19
ec52462a1b41f714,Brett Johns,The Pikey,17,2,0,170.18,61.23,180.34,Orthodox,1992-02-21,2.86,49,3.84,53,4.92,49,58,1.0,Featherweight,33.0,0.8947368421052632,19
35dc6220b113b7ec,Ryan Roberts,Unknown,21,12,1,167.64,70.31,,Orthodox,1978-07-16,0.0,0,22.5,45,0.0,0,0,0.0,Welterweight,47.0,0.6363636363636364,34
325ad0dd9126d3df,Randy Costa,The Zohan,6,4,0,175.26,61.23,185.42,Switch,1994-07-06,6.53,46,7.58,58,0.0,0,50,0.0,Featherweight,31.0,0.6,10
a8ea84cbe1655f0a,Jeff Curran,Big Frog,36,18,1,167.64,61.23,175.26,Orthodox,1977-09-02,1.54,31,2.48,60,0.35,12,35,1.2,Featherweight,48.0,0.6666666666666666,55
bc3ec52ef70fc155,Ryan Jimmo,The Big Deal,19,5,0,185.42,92.99,185.42,Orthodox,1981-11-27,3.12,66,2.77,46,0.45,28,87,0.0,Light Heavyweight,44.0,0.7916666666666666,24
4ac1ecf8ce59ef23,Jason Saggo,Unknown,12,4,0,180.34,70.31,180.34,Orthodox,1985-11-23,2.5,39,2.94,52,2.33,40,23,0.0,Welterweight,40.0,0.75,16
103e2e33a60683e1,Irina Alekseeva,Russian Ronda,5,3,0,172.72,61.23,170.18,Orthodox,1990-06-27,4.01,39,5.03,46,0.47,20,66,0.5,Featherweight,35.0,0.625,8
ef7fa30364cbe7f2,Hatsu Hioki,Unknown,29,10,2,180.34,65.77,185.42,Orthodox,1983-07-18,2.42,42,2.12,65,2.55,56,54,0.6,Featherweight,42.0,0.7435897435897436,41
a6c2f5381d575920,Orlando Wiet,The Gladiator,1,5,0,177.8,77.11,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Middleweight,,0.16666666666666666,6
1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,Unknown,6,4,0,170.18,52.16,162.56,Orthodox,1985-10-04,2.96,31,4.83,56,0.34,25,81,0.0,Flyweight,40.0,0.6,10
12ebd7d157e91701,Bruno Silva,Blindado,23,13,0,182.88,83.91,187.96,Orthodox,1989-07-13,3.86,48,5.35,41,0.77,22,74,0.0,Light Heavyweight,36.0,0.6388888888888888,36
cf946e03ba2e7666,Kevin Aguilar,Angel of Death,17,5,0,170.18,70.31,185.42,Orthodox,1988-09-07,3.96,40,4.81,52,0.16,16,78,0.0,Welterweight,37.0,0.7727272727272727,22
a6bbd3df469c6bea,Roger Gracie,Unknown,8,2,0,193.04,83.91,200.66,Orthodox,1981-09-26,1.78,35,1.79,61,1.87,53,60,1.9,Light Heavyweight,44.0,0.8,10
eae431e70064e046,Abdul Razak Alhassan,Unknown,12,7,0,177.8,83.91,185.42,Orthodox,1985-08-11,3.64,49,4.01,54,0.84,33,51,0.2,Light Heavyweight,40.0,0.631578947368421,19
34f88592c0ab7a54,Elias Theodorou,The Spartan,16,3,0,185.42,83.91,190.5,Orthodox,1988-05-31,4.19,42,2.39,53,1.27,28,59,0.0,Light Heavyweight,37.0,0.8421052631578947,19
3dc3022232b79c7a,Brian Foster,The Foster Boy,27,10,0,175.26,77.11,180.34,Orthodox,1984-04-03,3.3,39,1.63,65,3.67,60,37,1.8,Middleweight,41.0,0.7297297297297297,37
f14cf73e51b29254,Sergei Pavlovich,Unknown,19,3,0,190.5,116.57,213.36,Southpaw,1992-05-13,4.54,43,3.81,54,0.63,40,75,0.0,Heavyweight,33.0,0.8636363636363636,22
8e382b585a92affe,Phil Rowe,The Fresh Prince,11,5,0,190.5,77.11,203.2,Orthodox,1990-07-18,3.99,49,4.38,53,0.6,36,56,0.3,Middleweight,35.0,0.6875,16
af62f99eb7606308,Erik Perez,Goyito,17,6,0,172.72,61.23,172.72,Orthodox,1989-11-19,3.16,40,2.09,66,3.16,55,69,0.2,Featherweight,36.0,0.7391304347826086,23
75f871836d41f90f,Justin McCully,The Insane One,11,5,2,185.42,102.06,185.42,Orthodox,1976-02-18,1.58,37,2.02,46,1.28,44,43,0.0,Heavyweight,49.0,0.6875,18
b50a426a33da0012,Sean O'Malley,Suga,18,3,0,180.34,61.23,182.88,Switch,1994-10-24,6.3,61,3.48,60,0.27,42,61,0.3,Featherweight,31.0,0.8571428571428571,21
0cd0456d6029cec2,Robert Valentin,Robzilla,11,6,0,187.96,83.91,195.58,Orthodox,1995-03-31,1.13,56,2.83,32,0.0,0,55,1.3,Light Heavyweight,30.0,0.6470588235294118,17
05866d8c3a321856,Marvin Eastman,The Beastman,18,15,1,175.26,83.91,185.42,Orthodox,1971-06-08,2.21,35,3.92,42,1.38,33,81,0.0,Light Heavyweight,54.0,0.5454545454545454,34
882d62561063a927,Jamie Moyle,Unknown,4,3,0,154.94,52.16,165.1,Orthodox,1989-03-17,4.51,51,4.0,65,1.0,21,50,0.0,Flyweight,36.0,0.5714285714285714,7
279566840aa55bf2,Alexander Volkov,Drago,38,11,0,200.66,113.4,203.2,Orthodox,1988-10-24,4.97,57,2.99,54,0.61,66,72,0.2,Heavyweight,37.0,0.7755102040816326,49
acff437707625fc7,Yushin Okami,Thunder,34,12,0,187.96,77.11,190.5,Southpaw,1981-07-21,2.06,38,2.25,60,1.98,39,84,0.5,Middleweight,44.0,0.7391304347826086,46
ba043b03eb799063,Phil Harris,Billy,22,12,0,162.56,56.7,165.1,Orthodox,1983-09-04,2.34,26,3.16,68,1.76,21,60,0.0,Flyweight,42.0,0.6470588235294118,34
f9081770e28ea2e1,Reginaldo Vieira,Unknown,13,5,0,170.18,61.23,165.1,Orthodox,1982-11-26,3.76,40,2.89,59,1.97,27,25,0.8,Featherweight,43.0,0.7222222222222222,18
2fe9032955c2e013,Joseph Morales,Bopo,14,2,0,167.64,56.7,175.26,Switch,1994-08-22,1.58,37,1.72,60,0.53,50,23,2.6,Flyweight,31.0,0.875,16
d1dcd4e96464a53d,Jules Bruchez,Unknown,1,2,0,182.88,92.99,,Southpaw,1977-08-16,0.69,50,5.52,46,0.0,0,0,0.0,Light Heavyweight,48.0,0.3333333333333333,3
e4faa79383c9f214,Ernesta Kareckaite,Heavy-Handed,6,1,1,175.26,56.7,180.34,Orthodox,1998-07-05,7.38,42,6.09,48,0.67,66,82,0.0,Flyweight,27.0,0.8571428571428571,8
7a613f78dd7ee8f8,Bernardo Magalhaes,Trekko,13,4,0,175.26,70.31,,Orthodox,1981-04-08,1.8,27,3.37,68,0.0,0,0,0.5,Welterweight,44.0,0.7647058823529411,17
637bd06c32219f0b,Jacob Kilburn,The Killer,8,4,0,175.26,65.77,182.88,Orthodox,1995-06-28,2.56,33,6.78,35,0.51,5,20,0.5,Featherweight,30.0,0.6666666666666666,12
53ec9cb470e1a4ea,Jon Tuck,Super Saiyan,10,5,0,180.34,70.31,185.42,Orthodox,1984-08-28,3.0,40,3.74,60,0.42,33,50,1.0,Welterweight,41.0,0.6666666666666666,15
f7d73e452b064bf2,Danny Henry,The Hatchet,12,4,0,182.88,65.77,185.42,Orthodox,1988-07-17,5.2,51,4.16,45,0.74,33,50,2.2,Featherweight,37.0,0.75,16
10559c53de0b950e,Joey Gambino,The Raging Warrior,9,2,0,170.18,65.77,,Orthodox,1988-10-26,2.47,35,2.53,51,0.0,0,42,0.8,Featherweight,37.0,0.8181818181818182,11
879f6cae48d25baa,Justin Lawrence,The American Kidd,10,4,0,172.72,65.77,170.18,Orthodox,1990-05-15,3.84,35,2.83,67,0.72,28,73,0.0,Featherweight,35.0,0.7142857142857143,14
8e8e4487c621aa1c,Joe Ellenberger,Excalibur,15,2,0,175.26,70.31,182.88,Orthodox,1985-03-28,1.62,47,3.45,48,3.17,40,0,1.1,Welterweight,40.0,0.8823529411764706,17
82b4e942781b1046,Raulian Paiva,Unknown,21,5,0,172.72,61.23,175.26,Orthodox,1995-10-17,4.14,42,5.01,48,0.65,23,77,0.2,Featherweight,30.0,0.8076923076923077,26
129537073431e52e,Garett Whiteley,Goodnight,7,3,0,182.88,70.31,182.88,Orthodox,1980-12-13,3.72,48,4.04,46,0.0,0,27,0.9,Welterweight,45.0,0.7,10
e780ccc79a209985,John Dowdy,Unknown,0,1,0,,,,Unknown,,0.0,0,0.0,0,0.0,0,0,0.0,Super Heavyweight,,0.0,1
7f1bf0c255ec8756,Azat Maksum,Qazaq,15,2,0,170.18,56.7,177.8,Southpaw,1995-02-02,3.24,28,5.0,52,2.33,28,85,0.3,Flyweight,30.0,0.8823529411764706,17
7cf20446453f852b,Milton Vieira,Miltinho,13,8,2,182.88,65.77,,Orthodox,1978-10-04,1.13,35,2.36,48,2.67,53,12,0.7,Featherweight,47.0,0.6190476190476191,23
ec71a892fada28c7,Marco Beltran,Psycho,8,6,0,172.72,56.7,175.26,Orthodox,1986-05-18,2.07,37,1.93,63,0.7,50,46,0.2,Flyweight,39.0,0.5714285714285714,14
e4770d5ed44a3970,Brian Gassaway,Unknown,29,20,2,185.42,77.11,,Orthodox,1972-08-07,0.34,26,3.65,44,0.0,0,42,0.0,Middleweight,53.0,0.5918367346938775,51
2c5a0b8317f8f27a,Roque Martinez,Unknown,15,8,2,177.8,113.4,182.88,Orthodox,1986-03-04,3.28,53,4.9,56,0.38,50,53,0.4,Heavyweight,39.0,0.6521739130434783,25
8fc9ae9c7527dfcb,Callan Potter,The Rockstar,18,9,0,182.88,77.11,182.88,Orthodox,1984-06-09,3.18,50,4.72,58,3.29,66,100,0.0,Middleweight,41.0,0.6666666666666666,27
02fc8f50f56eb307,Trent Jenkins,Unknown,0,4,0,187.96,83.91,,Unknown,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.0,4
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,4,3,0,177.8,65.77,,Unknown,1990-09-15,0.86,26,2.91,46,0.0,0,50,0.0,Featherweight,35.0,0.5714285714285714,7
917e53fa0adea0d3,Leonard Garcia,Bad Boy,18,13,1,177.8,65.77,172.72,Orthodox,1979-07-14,2.77,24,4.79,52,0.3,26,42,0.5,Featherweight,46.0,0.5806451612903226,32
b8c0f30ee9a98b69,Fernando Bruno,Acougueiro,15,4,0,167.64,65.77,,Unknown,1982-02-24,1.75,39,1.78,48,2.02,22,56,0.5,Featherweight,43.0,0.7894736842105263,19
539ed332b3078821,Sarah Moras,Cheesecake,6,8,0,170.18,61.23,170.18,Orthodox,1988-04-30,2.28,34,3.58,50,0.67,21,33,0.8,Featherweight,37.0,0.42857142857142855,14
ae81a3ac7b260411,Tofiq Musayev,Unknown,22,6,0,175.26,70.31,175.26,Orthodox,1989-12-15,0.44,33,0.44,71,0.0,0,40,0.0,Welterweight,36.0,0.7857142857142857,28
3e8118c1ab52f211,Tuco Tokkos,Unknown,11,5,0,193.04,92.99,193.04,Orthodox,1990-06-30,2.12,40,4.27,46,4.21,47,33,0.5,Light Heavyweight,35.0,0.6875,16
ed73c85164a5f5a4,Paul Creighton,Unknown,3,1,0,167.64,70.31,,Southpaw,1970-06-04,0.72,75,4.65,30,5.37,37,0,0.0,Welterweight,55.0,0.75,4
c24b1db4b809d41b,Renato Verissimo,Charuto,7,5,0,185.42,77.11,,Orthodox,1973-08-03,0.92,48,1.87,47,1.46,30,50,2.5,Middleweight,52.0,0.5833333333333334,12
2b1587a3376ab743,Ernie Verdicia,Unknown,0,1,0,180.34,90.26,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.0,1
23024fdfc966410a,Gilbert Burns,Durinho,22,9,0,177.8,77.11,180.34,Orthodox,1986-07-20,3.15,48,3.64,52,2.12,37,53,0.5,Middleweight,39.0,0.7096774193548387,31
a52bc1e62cf0b7c6,Melsik Baghdasaryan,The Gun,8,3,0,175.26,65.77,177.8,Southpaw,1992-01-28,5.04,59,3.14,56,0.0,0,72,0.0,Featherweight,33.0,0.7272727272727273,11
5f04e3d58d9ce982,Yves Edwards,Unknown,42,22,1,175.26,70.31,185.42,Southpaw,1976-09-30,2.91,42,2.34,66,0.76,53,69,0.7,Welterweight,49.0,0.65625,65
7d420039bbfe7c1a,Aoriqileng,The Mongolian Murderer,25,12,0,170.18,61.23,175.26,Orthodox,1993-06-25,4.65,49,5.46,48,1.2,46,58,0.0,Featherweight,32.0,0.6756756756756757,37
d008d785f6347dc2,JeongYeong Lee,Korean Tiger,11,3,0,177.8,65.77,185.42,Orthodox,1995-11-13,3.38,49,3.82,50,0.63,66,72,0.3,Featherweight,30.0,0.7857142857142857,14
a29db9cd4f9ccea5,Natan Levy,Lethal,8,2,0,175.26,70.31,180.34,Southpaw,1991-09-30,3.7,52,3.19,58,5.03,58,41,0.5,Welterweight,34.0,0.8,10
68c6cd5287b473a7,Dean Lister,The Boogeyman,13,7,0,185.42,83.91,190.5,Orthodox,1976-02-13,1.26,35,1.89,61,1.58,15,50,1.1,Light Heavyweight,49.0,0.65,20
07a18ae55dfc3cd9,Paul Varelans,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,Super Heavyweight,,0.5,18
3a46b268013afede,Kevin Holland,Trailblazer,28,14,0,190.5,77.11,205.74,Orthodox,1992-11-05,4.3,50,3.22,50,0.82,38,55,0.6,Middleweight,33.0,0.6666666666666666,42
202b0467521c9d6f,Viktor Pesta,Unknown,10,4,0,190.5,108.86,195.58,Orthodox,1990-07-15,1.58,36,2.54,56,3.29,28,100,0.0,Heavyweight,35.0,0.7142857142857143,14
0d0351c20169a499,Jon Delos Reyes,The Heat,8,5,0,167.64,56.7,170.18,Orthodox,1987-08-19,2.99,38,4.14,51,3.2,83,55,1.9,Flyweight,38.0,0.6153846153846154,13
c23e3d4875340d8d,Zhang Tiequan,The Wolf,15,4,0,172.72,70.31,175.26,Orthodox,1978-07-25,1.23,36,2.14,51,1.95,58,75,3.4,Welterweight,47.0,0.7894736842105263,19
df1eb4354d18a906,Scott Holtzman,Hot Sauce,14,6,0,175.26,70.31,175.26,Orthodox,1983-09-30,4.32,47,3.66,55,1.88,56,67,0.2,Welterweight,42.0,0.7,20
3f56b99447f00607,Paul Redmond,Redser,12,7,0,177.8,65.77,,Orthodox,1986-10-20,0.72,34,2.99,41,0.0,0,50,0.0,Featherweight,39.0,0.631578947368421,19
98a6b2361045898f,Dong Hyun Ma,Maestro,16,11,3,180.34,70.31,177.8,Orthodox,1988-09-09,2.84,41,4.1,54,1.27,53,33,0.0,Welterweight,37.0,0.5925925925925926,30
ece280745f8727b8,Kamal Shalorus,Prince of Persia,9,5,2,172.72,70.31,172.72,Orthodox,1972-08-27,3.06,32,2.99,70,2.07,50,80,0.0,Welterweight,53.0,0.6428571428571429,16
91acd6910b802a9e,Chris Lytle,Lights Out,31,18,5,180.34,77.11,172.72,Orthodox,1974-08-18,3.76,45,3.03,58,0.7,55,55,2.4,Middleweight,51.0,0.6326530612244898,54
49d2a08964c5eb11,Nursulton Ruziboev,Black,36,9,2,195.58,83.91,193.04,Orthodox,1993-11-19,2.59,46,2.89,48,0.75,66,33,0.0,Light Heavyweight,32.0,0.8,47
16b89be2f5c16fba,Larissa Pacheco,Unknown,10,2,0,170.18,61.23,,Orthodox,1994-09-07,1.21,19,4.14,55,0.0,0,0,0.0,Featherweight,31.0,0.8333333333333334,12
b4c57a8c2b773e82,Michal Figlak,Mad Dog,8,2,0,177.8,70.31,177.8,Orthodox,1996-08-15,4.0,39,4.93,52,0.5,12,57,0.0,Welterweight,29.0,0.8,10
ce783bf73b5131f9,Eugene Jackson,The Wolf,15,9,1,172.72,83.91,,Orthodox,1966-09-23,2.19,33,3.44,32,1.91,71,16,2.3,Light Heavyweight,59.0,0.625,25
6014d25e73b669c9,Keiichiro Yamamiya,Unknown,45,35,10,180.34,83.91,,Southpaw,1972-07-12,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,53.0,0.5625,90
56fcb2c4d99f9d1b,Mike Grundy,Unknown,12,4,0,170.18,65.77,182.88,Orthodox,1987-01-03,2.09,45,4.45,56,4.06,28,50,0.4,Featherweight,38.0,0.75,16
7339d340aa2889cb,Kyle Noke,Unknown,22,10,1,185.42,77.11,193.04,Southpaw,1980-03-18,3.23,50,2.09,64,1.53,54,66,0.8,Middleweight,45.0,0.6875,33
1788eee370f077b7,Blagoy Ivanov,Baga,19,6,0,180.34,113.4,185.42,Southpaw,1986-10-09,3.25,40,4.2,53,0.69,40,61,0.1,Heavyweight,39.0,0.76,25
a0e6753c42698f13,Omar Morales,Venezuelan Fighter,11,4,0,180.34,70.31,185.42,Orthodox,1985-10-17,3.42,40,3.18,58,0.46,100,63,0.0,Welterweight,40.0,0.7333333333333333,15
6add18754930182b,Julius Walker,Juice Box,7,1,0,193.04,92.99,198.12,Orthodox,1999-07-16,4.33,55,3.53,43,3.5,36,100,0.0,Light Heavyweight,26.0,0.875,8
8f765fd5775a8873,Rinat Fakhretdinov,Gladiator,23,1,1,182.88,77.11,187.96,Orthodox,1991-09-28,4.78,52,3.58,53,3.95,34,91,0.2,Middleweight,34.0,0.9583333333333334,25
37d5b176d438d2a5,Karl Roberson,Baby K,9,6,0,185.42,92.99,187.96,Southpaw,1990-10-04,2.57,51,2.42,57,0.72,40,40,0.5,Light Heavyweight,35.0,0.6,15
6b7c7460855dbbb9,Albert Duraev,Unknown,16,5,0,180.34,83.91,190.5,Orthodox,1989-01-05,2.99,40,3.01,59,1.97,29,66,0.6,Light Heavyweight,36.0,0.7619047619047619,21
69f01b25dfabaf6b,Mads Burnell,Unknown,9,3,0,172.72,65.77,175.26,Orthodox,1994-03-06,1.28,41,2.71,51,3.45,47,22,0.4,Featherweight,31.0,0.75,12
8a304bfd6bf04a57,Demetrious Johnson,Mighty Mouse,27,3,1,160.02,56.7,167.64,Orthodox,1986-08-13,3.43,54,1.66,67,3.35,56,65,0.5,Flyweight,39.0,0.9,31
78114b7199cef90c,Urijah Faber,The California Kid,35,11,0,167.64,61.23,170.18,Orthodox,1979-05-14,2.65,40,2.59,64,1.54,30,58,0.8,Featherweight,46.0,0.7608695652173914,46
d62bb4d84a7267ba,Mark Hughes,Unknown,6,2,0,175.26,92.99,,Southpaw,1973-10-13,0.9,47,0.4,42,3.0,50,0,4.5,Light Heavyweight,52.0,0.75,8
6aae253467e8f9ce,Tafon Nchukwi,Da Don,6,4,0,182.88,83.91,195.58,Orthodox,1994-10-14,5.57,52,4.11,54,0.76,57,64,0.0,Light Heavyweight,31.0,0.6,10
46e0d677f91bacc0,Miles Johns,Chapo,15,4,0,170.18,61.23,172.72,Orthodox,1994-03-30,3.38,44,2.99,66,1.29,26,83,0.0,Featherweight,31.0,0.7894736842105263,19
45f0cc9d18f35137,Chris Gutierrez,El Guapo,22,6,2,175.26,61.23,170.18,Orthodox,1991-04-22,4.59,58,2.65,63,0.24,25,70,0.1,Featherweight,34.0,0.7857142857142857,30
da7f113b5ea39c43,Mohammed Usman,The Motor,12,4,0,187.96,108.41,200.66,Orthodox,1989-04-01,3.85,39,4.27,51,0.56,14,66,0.0,Heavyweight,36.0,0.75,16
e7e01e266a9d4342,Ronnie Lawrence,The Heat,8,2,0,172.72,61.23,172.72,Switch,1992-06-13,2.78,56,1.75,52,6.75,77,45,0.2,Featherweight,33.0,0.8,10
63def5a5662a6917,Junior Dos Santos,Cigano,21,9,0,193.04,107.95,195.58,Orthodox,1984-01-30,4.49,47,3.33,56,0.3,50,81,0.1,Heavyweight,41.0,0.7,30
483a953b18d73bb3,Deron Winn,Unknown,7,3,0,167.64,83.91,177.8,Orthodox,1989-06-13,4.55,44,6.21,46,4.28,52,40,0.0,Light Heavyweight,36.0,0.7,10
fb8a3025ae722e64,Bobby Voelker,Vicious,19,13,0,182.88,77.11,187.96,Orthodox,1979-04-26,4.01,35,5.84,42,1.04,50,66,0.0,Middleweight,46.0,0.59375,32
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,29,7,2,177.8,77.11,,Orthodox,1968-03-09,1.79,45,1.66,63,1.96,100,54,1.0,Middleweight,57.0,0.8055555555555556,38
54f64b5e283b0ce7,Ilia Topuria,El Matador,17,0,0,170.18,70.31,175.26,Orthodox,1997-01-21,4.81,48,3.83,64,1.96,61,93,1.1,Welterweight,28.0,1.0,17
5f6f049d54728e88,Andre Ewell,Mr. Highlight,17,9,0,172.72,65.77,190.5,Southpaw,1988-01-21,4.28,40,4.87,51,0.36,75,72,0.1,Featherweight,37.0,0.6538461538461539,26
b1e5bcaad32a3cac,Priscila Cachoeira,Zombie Girl,13,7,0,170.18,61.23,165.1,Orthodox,1988-08-19,4.11,44,7.23,43,0.15,33,67,0.0,Featherweight,37.0,0.65,20
9fe7af8b3fbe00a0,Preston Parsons,Pressure,11,6,0,180.34,77.11,180.34,Orthodox,1995-07-15,3.54,51,3.25,54,3.46,36,71,2.3,Middleweight,30.0,0.6470588235294118,17
9edf2c9082cc2cd8,Blood Diamond,Unknown,3,3,0,180.34,77.11,193.04,Switch,1988-07-10,3.12,55,2.17,48,0.0,0,73,0.0,Middleweight,37.0,0.5,6
327d5f279895110d,Roman Dolidze,Unknown,15,4,0,187.96,83.91,193.04,Orthodox,1988-07-15,3.41,41,3.72,48,0.99,39,26,0.8,Light Heavyweight,37.0,0.7894736842105263,19
7b6e40a73b567072,Shonie Carter,Mr. International,51,31,7,177.8,77.11,,Southpaw,1972-05-03,1.62,36,2.32,47,0.75,66,75,0.0,Middleweight,53.0,0.6219512195121951,89
f797f0c57a83353e,Trevor Smith,Hot Sauce,15,10,0,190.5,83.91,190.5,Orthodox,1981-01-05,3.29,55,3.31,51,1.7,32,60,0.7,Light Heavyweight,44.0,0.6,25
21b8a0f5c231096f,Mark Coleman,The Hammer,16,10,0,185.42,92.99,190.5,Orthodox,1964-12-20,1.88,52,2.62,40,3.89,40,50,0.8,Light Heavyweight,61.0,0.6153846153846154,26
bda04c573563cc2e,Todd Duffee,Unknown,9,3,0,190.5,117.93,198.12,Orthodox,1985-12-06,5.93,37,2.87,56,0.72,25,90,0.0,Heavyweight,40.0,0.75,12
e81dd0bb8a64b550,Charlie Ward,Unknown,3,3,0,180.34,77.11,,Orthodox,1980-12-17,1.64,19,7.21,53,0.0,0,0,0.0,Middleweight,45.0,0.5,6
497ba5b12a4bfc47,Jason Brilz,Hitman,22,6,1,180.34,92.99,180.34,Orthodox,1975-07-07,2.66,40,1.78,65,2.37,25,25,1.3,Light Heavyweight,50.0,0.7857142857142857,29
d66a46de8d705353,Jeremiah Wells,Unknown,12,4,1,175.26,77.11,187.96,Switch,1986-10-30,2.41,43,1.31,48,3.08,44,80,0.8,Middleweight,39.0,0.75,17
7f0b4a75ef3039a3,Eddie Sanchez,The Manic Hispanic,15,8,0,187.96,104.33,187.96,Orthodox,1982-11-04,3.45,43,3.3,43,1.13,26,42,0.0,Heavyweight,43.0,0.6521739130434783,23
c487223b0289bda9,Hector Aldana,Unknown,4,3,0,180.34,77.11,182.88,Orthodox,1988-08-17,3.59,38,5.08,59,0.93,100,0,0.0,Middleweight,37.0,0.5714285714285714,7
db6d5f691aea3fd3,Wagner Campos,Galeto,12,10,0,167.64,65.77,,Southpaw,1981-07-31,1.54,41,2.53,51,2.71,100,0,0.0,Featherweight,44.0,0.5454545454545454,22
28c55b4087a6f136,Elvis Mutapcic,The King,15,6,1,182.88,83.91,182.88,Orthodox,1986-07-19,3.41,40,4.27,38,0.0,0,81,0.0,Light Heavyweight,39.0,0.7142857142857143,22
326f94d6cfb1bf25,Ben Sosoli,Combat Wombat,7,3,0,182.88,120.2,182.88,Southpaw,1989-12-10,2.31,31,4.3,47,0.0,0,0,0.0,Heavyweight,36.0,0.7,10
4ae4049426e0161d,Alexis Dufresne,Sneaky Zebra,6,3,0,175.26,61.23,,Orthodox,1990-08-31,1.33,27,3.33,60,1.5,50,50,0.0,Featherweight,35.0,0.6666666666666666,9
aa72b0f831d0bfe5,Deiveson Figueiredo,Deus da Guerra,24,5,1,165.1,61.23,172.72,Orthodox,1987-12-18,2.82,54,3.64,49,1.69,35,58,1.4,Featherweight,38.0,0.8275862068965517,30
